Post_ID,User_ID,Timestamp,Post_Content,Likes,Shares,Comments,Sentiment_Score
6061,2067,2024-02-14 00:53:00,This is a sample post about social media trends!,5080,4338,1687,-0.64
6062,5915,2024-01-08 16:34:00,This is a sample post about social media trends!,1957,33,2820,0.6
6063,3935,2024-02-05 15:05:00,This is a sample post about social media trends!,8154,233,1890,0.31
6064,8260,2024-01-28 22:42:00,This is a sample post about social media trends!,8847,859,2479,0.38
6065,2770,2024-01-03 18:58:00,This is a sample post about social media trends!,9724,1119,2647,0.18
6066,2633,2024-02-02 04:03:00,This is a sample post about social media trends!,73,2696,2032,0.27
6067,6828,2024-02-25 17:35:00,This is a sample post about social media trends!,2722,4081,1875,-0.16
6068,5209,2024-02-09 05:29:00,This is a sample post about social media trends!,6659,3560,2308,-0.06
6069,6459,2024-03-06 09:03:00,This is a sample post about social media trends!,9171,1293,176,-0.11
6070,6422,2024-02-27 15:08:00,This is a sample post about social media trends!,1526,4923,652,0.76
6071,8927,2024-03-08 03:10:00,This is a sample post about social media trends!,7144,1102,2951,-0.59
6072,4115,2024-01-31 12:37:00,This is a sample post about social media trends!,5792,2418,805,-0.13
6073,4515,2024-02-15 20:31:00,This is a sample post about social media trends!,4128,3855,680,-0.73
6074,2376,2024-01-27 14:58:00,This is a sample post about social media trends!,4175,3701,182,-0.48
6075,9252,2024-02-21 22:40:00,This is a sample post about social media trends!,5602,2221,1129,0.39
6076,6805,2024-01-12 17:44:00,This is a sample post about social media trends!,6053,1413,1422,-0.58
6077,5074,2024-02-10 08:26:00,This is a sample post about social media trends!,2721,4422,1092,0.39
6078,5569,2024-01-05 17:12:00,This is a sample post about social media trends!,1368,2390,2425,-0.73
6079,8287,2024-03-07 05:45:00,This is a sample post about social media trends!,1514,1861,770,0.54
6080,1976,2024-02-09 11:37:00,This is a sample post about social media trends!,6353,4109,316,-0.59
6081,9350,2024-01-22 17:35:00,This is a sample post about social media trends!,6295,2599,490,0.89
6082,7139,2024-03-09 03:35:00,This is a sample post about social media trends!,8733,4063,2792,-0.69
6083,9063,2024-01-22 08:26:00,This is a sample post about social media trends!,7622,589,529,-0.76
6084,1234,2024-01-23 23:32:00,This is a sample post about social media trends!,9434,2729,2840,0.45
6085,7463,2024-02-15 06:47:00,This is a sample post about social media trends!,8388,4860,969,-0.55
6086,6258,2024-02-16 10:04:00,This is a sample post about social media trends!,2791,2825,235,0.54
6087,6327,2024-02-21 22:24:00,This is a sample post about social media trends!,56,4348,2656,-0.91
6088,2045,2024-02-18 22:18:00,This is a sample post about social media trends!,5006,4795,1988,0.98
6089,6702,2024-02-18 16:04:00,This is a sample post about social media trends!,7339,4015,2688,-0.94
6090,1303,2024-03-02 14:28:00,This is a sample post about social media trends!,7268,835,2498,-0.95
6091,4162,2024-01-06 19:54:00,This is a sample post about social media trends!,8862,154,2153,0.64
6092,7696,2024-02-19 18:42:00,This is a sample post about social media trends!,399,1823,478,0.12
6093,9176,2024-02-25 14:10:00,This is a sample post about social media trends!,7301,4210,1277,0.34
6094,4054,2024-02-24 21:37:00,This is a sample post about social media trends!,30,3889,2726,0.65
6095,5655,2024-02-04 08:06:00,This is a sample post about social media trends!,593,1330,1099,0.97
6096,1440,2024-02-07 04:50:00,This is a sample post about social media trends!,508,1018,1311,-0.05
6097,8020,2024-03-08 10:14:00,This is a sample post about social media trends!,5523,2782,2178,-0.23
6098,4818,2024-02-23 09:52:00,This is a sample post about social media trends!,7135,1340,2620,0.11
6099,7206,2024-02-25 20:56:00,This is a sample post about social media trends!,2533,367,2600,-0.86
6100,2532,2024-01-18 05:31:00,This is a sample post about social media trends!,9725,959,400,0.36
6101,4062,2024-02-18 14:12:00,This is a sample post about social media trends!,9196,4047,2999,0.32
6102,2640,2024-01-16 22:46:00,This is a sample post about social media trends!,2571,4573,1226,0.54
6103,1343,2024-01-02 15:19:00,This is a sample post about social media trends!,502,3718,557,0.24
6104,1333,2024-02-10 17:29:00,This is a sample post about social media trends!,5370,4231,1017,0.28
6105,1425,2024-03-08 21:58:00,This is a sample post about social media trends!,4079,405,1566,-0.57
6106,2232,2024-02-16 13:01:00,This is a sample post about social media trends!,932,818,1530,0.29
6107,7344,2024-02-02 18:55:00,This is a sample post about social media trends!,2634,4730,892,-0.81
6108,9218,2024-01-21 00:53:00,This is a sample post about social media trends!,5700,884,1163,-0.73
6109,7354,2024-02-01 02:25:00,This is a sample post about social media trends!,2676,4313,1665,-0.25
6110,7190,2024-01-16 16:32:00,This is a sample post about social media trends!,5108,547,2952,0.01
6111,1319,2024-02-10 12:10:00,This is a sample post about social media trends!,8499,3632,1672,-0.99
6112,8404,2024-01-08 11:46:00,This is a sample post about social media trends!,2519,2375,862,0.01
6113,8404,2024-02-24 08:22:00,This is a sample post about social media trends!,8933,1411,2612,0.61
6114,1962,2024-02-22 17:48:00,This is a sample post about social media trends!,809,3459,1428,-0.67
6115,4053,2024-01-11 14:28:00,This is a sample post about social media trends!,4309,3433,1504,-0.75
6116,8239,2024-03-05 15:14:00,This is a sample post about social media trends!,6962,3330,99,0.35
6117,5388,2024-01-13 21:39:00,This is a sample post about social media trends!,115,3508,879,0.91
6118,3682,2024-01-05 10:28:00,This is a sample post about social media trends!,2443,2861,406,-0.8
6119,1350,2024-03-07 02:10:00,This is a sample post about social media trends!,9556,4103,2906,0.98
6120,3771,2024-01-04 19:58:00,This is a sample post about social media trends!,9447,1852,1787,0.58
6121,1485,2024-01-30 21:35:00,This is a sample post about social media trends!,6228,2135,1174,0.4
6122,4705,2024-01-17 18:47:00,This is a sample post about social media trends!,1551,3477,2098,0.01
6123,3716,2024-01-24 06:57:00,This is a sample post about social media trends!,7467,4357,416,0.41
6124,5210,2024-02-12 18:48:00,This is a sample post about social media trends!,2741,4250,2470,-0.67
6125,7225,2024-01-23 17:03:00,This is a sample post about social media trends!,2610,3951,1251,0.65
6126,5227,2024-02-11 16:20:00,This is a sample post about social media trends!,9582,850,2359,-0.2
6127,8950,2024-02-09 20:46:00,This is a sample post about social media trends!,9490,3920,2619,-0.4
6128,8721,2024-03-10 07:18:00,This is a sample post about social media trends!,8404,1048,1736,0.94
6129,3508,2024-01-19 21:01:00,This is a sample post about social media trends!,3004,1986,1293,0.03
6130,9322,2024-02-05 01:06:00,This is a sample post about social media trends!,4762,2220,1476,-0.81
6131,7206,2024-03-04 09:13:00,This is a sample post about social media trends!,7842,4412,1367,-0.86
6132,5203,2024-01-20 12:03:00,This is a sample post about social media trends!,9910,2887,2964,-0.57
6133,4168,2024-02-14 09:43:00,This is a sample post about social media trends!,2128,100,2286,-0.21
6134,4688,2024-02-03 19:18:00,This is a sample post about social media trends!,3511,3283,1662,-0.73
6135,9293,2024-01-28 02:37:00,This is a sample post about social media trends!,2074,2944,1691,0.85
6136,7121,2024-01-20 08:47:00,This is a sample post about social media trends!,8937,1989,1929,0.26
6137,2349,2024-02-07 18:44:00,This is a sample post about social media trends!,9310,1765,2297,-0.53
6138,4580,2024-02-22 05:17:00,This is a sample post about social media trends!,2279,1746,2852,-0.83
6139,3018,2024-02-12 19:16:00,This is a sample post about social media trends!,2162,863,1205,-0.19
6140,7947,2024-01-26 06:56:00,This is a sample post about social media trends!,1674,346,1062,-0.83
6141,4483,2024-02-17 10:46:00,This is a sample post about social media trends!,7916,3760,2476,-0.23
6142,8224,2024-01-09 18:49:00,This is a sample post about social media trends!,1769,1235,850,0.97
6143,2924,2024-01-04 06:03:00,This is a sample post about social media trends!,9806,3761,517,-0.5
6144,6720,2024-02-11 08:46:00,This is a sample post about social media trends!,8553,1622,2838,0.22
6145,5898,2024-01-03 23:45:00,This is a sample post about social media trends!,6263,1719,1432,-0.45
6146,6050,2024-02-10 15:31:00,This is a sample post about social media trends!,3547,4990,378,0.51
6147,5390,2024-01-13 21:45:00,This is a sample post about social media trends!,4397,4517,2857,-0.94
6148,5242,2024-01-23 16:44:00,This is a sample post about social media trends!,1054,576,5,0.25
6149,6235,2024-02-20 09:21:00,This is a sample post about social media trends!,8616,2896,254,0.21
6150,1998,2024-01-09 23:30:00,This is a sample post about social media trends!,5,2594,2410,0.28
6151,4825,2024-03-05 05:43:00,This is a sample post about social media trends!,9772,4396,2734,-0.05
6152,5128,2024-02-23 12:49:00,This is a sample post about social media trends!,1682,2500,955,-0.29
6153,3018,2024-02-19 11:25:00,This is a sample post about social media trends!,6512,2572,115,-0.91
6154,7541,2024-01-27 16:02:00,This is a sample post about social media trends!,5418,1049,2670,0.57
6155,2479,2024-02-09 07:10:00,This is a sample post about social media trends!,8851,1799,1616,0.92
6156,6165,2024-01-28 02:06:00,This is a sample post about social media trends!,2235,4487,2150,0.6
6157,8069,2024-01-11 10:22:00,This is a sample post about social media trends!,9032,3286,2612,-0.99
6158,8877,2024-01-05 11:39:00,This is a sample post about social media trends!,149,1764,2602,0.42
6159,7025,2024-02-22 19:53:00,This is a sample post about social media trends!,613,3090,2574,0.03
6160,7474,2024-01-02 20:31:00,This is a sample post about social media trends!,5398,3671,2484,-0.52
6161,1251,2024-02-19 11:01:00,This is a sample post about social media trends!,7077,1965,2195,0.46
6162,8915,2024-01-26 13:36:00,This is a sample post about social media trends!,844,1903,2743,0.82
6163,6452,2024-02-04 11:39:00,This is a sample post about social media trends!,7787,38,2347,-0.65
6164,1228,2024-01-07 19:15:00,This is a sample post about social media trends!,1772,2997,342,-0.6
6165,4776,2024-01-17 14:48:00,This is a sample post about social media trends!,280,3139,2766,0.31
6166,4524,2024-02-09 20:17:00,This is a sample post about social media trends!,7340,3787,178,0.33
6167,2325,2024-01-27 07:34:00,This is a sample post about social media trends!,8573,765,1827,-0.06
6168,1942,2024-01-14 21:01:00,This is a sample post about social media trends!,432,2536,2787,0.06
6169,5803,2024-02-21 10:06:00,This is a sample post about social media trends!,469,2332,2251,0.73
6170,2680,2024-02-02 10:02:00,This is a sample post about social media trends!,4969,4028,174,-0.47
6171,2305,2024-03-05 12:07:00,This is a sample post about social media trends!,6546,2938,1800,0.38
6172,9454,2024-01-07 01:01:00,This is a sample post about social media trends!,815,4524,1835,0.71
6173,6080,2024-01-29 23:05:00,This is a sample post about social media trends!,8808,2216,1562,-0.62
6174,9496,2024-01-31 05:29:00,This is a sample post about social media trends!,9709,1663,553,0.69
6175,8940,2024-03-08 02:32:00,This is a sample post about social media trends!,2617,2057,1884,0.33
6176,1852,2024-01-07 04:14:00,This is a sample post about social media trends!,4341,171,2379,0.29
6177,8908,2024-01-20 21:09:00,This is a sample post about social media trends!,3524,4589,341,0.14
6178,5936,2024-01-26 02:39:00,This is a sample post about social media trends!,2763,3328,238,0.76
6179,9489,2024-01-26 18:18:00,This is a sample post about social media trends!,2820,2584,2196,-0.65
6180,7348,2024-02-16 22:45:00,This is a sample post about social media trends!,1212,3743,1015,-0.64
6181,7187,2024-01-28 17:55:00,This is a sample post about social media trends!,7016,3610,1231,-0.45
6182,4685,2024-02-23 23:27:00,This is a sample post about social media trends!,1401,1898,1078,0.06
6183,5276,2024-02-05 21:46:00,This is a sample post about social media trends!,6112,3838,1359,-0.4
6184,2395,2024-01-23 11:27:00,This is a sample post about social media trends!,1425,128,1643,-0.99
6185,6668,2024-01-15 11:27:00,This is a sample post about social media trends!,9141,204,812,-0.97
6186,4987,2024-02-16 01:25:00,This is a sample post about social media trends!,10,4033,917,-0.3
6187,3065,2024-02-09 13:00:00,This is a sample post about social media trends!,3754,865,1469,0.11
6188,1102,2024-01-27 21:53:00,This is a sample post about social media trends!,1820,2449,2900,0.41
6189,6187,2024-02-14 04:36:00,This is a sample post about social media trends!,6693,2667,775,0.62
6190,2508,2024-02-22 04:05:00,This is a sample post about social media trends!,4915,1706,1899,-0.45
6191,8923,2024-01-02 12:46:00,This is a sample post about social media trends!,9167,301,315,-0.02
6192,5223,2024-02-20 14:21:00,This is a sample post about social media trends!,4176,2810,905,0.84
6193,9599,2024-01-30 12:14:00,This is a sample post about social media trends!,9833,869,2544,-0.46
6194,8114,2024-02-03 00:16:00,This is a sample post about social media trends!,1043,514,1457,0.77
6195,2687,2024-03-07 16:30:00,This is a sample post about social media trends!,478,2316,362,-0.82
6196,7539,2024-02-10 18:13:00,This is a sample post about social media trends!,4703,44,1491,0.95
6197,6713,2024-02-18 23:13:00,This is a sample post about social media trends!,1327,1493,2920,-0.3
6198,7535,2024-02-27 10:16:00,This is a sample post about social media trends!,7374,1807,85,0.55
6199,8058,2024-02-19 15:31:00,This is a sample post about social media trends!,6939,1631,818,0.4
6200,8650,2024-01-31 22:19:00,This is a sample post about social media trends!,2925,1017,1426,0.26
6201,7650,2024-01-21 22:03:00,This is a sample post about social media trends!,3833,1626,704,-0.52
6202,5989,2024-01-22 01:44:00,This is a sample post about social media trends!,1360,4912,1406,-0.85
6203,1047,2024-02-21 20:06:00,This is a sample post about social media trends!,9283,3359,1924,0.14
6204,1301,2024-01-18 09:15:00,This is a sample post about social media trends!,5676,1881,1811,-0.6
6205,8070,2024-02-02 06:53:00,This is a sample post about social media trends!,7942,4856,2799,-0.7
6206,6044,2024-02-05 12:27:00,This is a sample post about social media trends!,123,2406,1555,0.74
